,acronym,atlas_id,color_hex_triplet,depth,failed,failed_facet,graph_id,graph_order,hemisphere_id,id,name,neuro_name_structure_id,neuro_name_structure_id_path,ontology_id,parent_structure_id,safe_name,sphinx_id,st_level,structure_id_path,structure_name_facet,weight
116,r9-12M,,69C3AC,9,False,734881840,17,2229,3,17527,r9 portion of the hypoglossal motor nucleus,,,12,17526,r9 portion of the hypoglossal motor nucleus,12129,11,/15564/15565/16808/17352/17476/17500/17523/17525/17526/17527/,2281911828,8390
117,r4Pre6CG,,8E59E6,9,False,734881840,17,1811,3,17211,r4 part of preabducens central gray,,,12,17210,r4 part of preabducens central gray,11711,11,/15564/15565/16808/17092/17156/17182/17207/17209/17210/17211/,440754217,8390
118,SEth,,FFF189,11,False,734881840,17,920,3,16447,subethmoid nucleus,,,12,16443,subethmoid nucleus,10820,11,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16443/16447/,3858897463,8390
119,AL10Sp,,EBE3D5,6,False,734881840,17,2416,3,17668,alar lateral part of Rexed's layer 10,,,12,17667,alar lateral part of Rexed's layer 10,12316,11,/15564/15565/17651/17653/17666/17667/17668/,2888006240,8390
120,r2BIRt,,D673E6,9,False,734881840,17,1633,3,17076,r2 part of basointermediate reticular formation,,,12,17074,r2 part of basointermediate reticular formation,11533,11,/15564/15565/16808/16809/17023/17053/17066/17068/17074/17076/,675614276,8390
121,PcPV-PAG,,F4E35F,11,False,734881840,17,1020,3,16543,PcPV part of the periaqueductal gray,,,12,16542,PcPV part of the periaqueductal gray,10920,11,/15564/15565/15566/16308/16509/16510/16519/16520/16539/16541/16542/16543/,698721474,8390
122,r11BIRt,,9AC3AC,9,False,734881840,17,2375,3,17636,r11 part of basointermediate reticular formation,,,12,17635,r11 part of basointermediate reticular formation,12275,11,/15564/15565/16808/17352/17596/17620/17629/17631/17635/17636/,565680861,8390
123,OC-4,,F32F4F,12,False,734881840,17,491,3,16039,layer 4 of OCx,,,12,16035,layer 4 of OCx,10391,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16030/16032/16035/16039/,860875123,8390
124,BSTMS,,F5853A,12,False,734881840,17,229,3,15789,"bed nucleus of the stria terminalis, medioseptal division",,,12,15788,bed nucleus of the stria terminalis medioseptal division,10129,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15788/15789/,969187408,8390
125,DGGran,,D93D56,12,False,734881840,17,579,3,16122,granule cell layer of the DG,,,12,16121,granule cell layer of the DG,10479,11,/15564/15565/15566/15567/15738/15739/15750/15903/16114/16115/16117/16121/16122/,4069369090,8390
126,p1PEW,,E6CE20,9,False,734881840,17,1112,3,16630,p1 part of the pre-Edinger-Westphal nucleus,,,12,16627,p1 part of the pre-Edinger-Westphal nucleus,11012,11,/15564/15565/15566/16308/16509/16623/16624/16626/16627/16630/,1703483004,8390
127,ICL-PAG,,4EC54E,9,False,734881840,17,1196,3,16709,lateral IC periaqueductal gray,,,12,16706,lateral IC periaqueductal gray,11096,11,/15564/15565/16649/16650/16651/16658/16703/16705/16706/16709/,1358577824,8390
128,JcPLRt,,F4E35F,11,False,734881840,17,1044,3,16565,reticular formation of JcPL,,,12,16564,reticular formation of JcPL,10944,11,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16561/16564/16565/,3242077114,8390
129,ACBed,,C86A39,9,False,734881840,17,9,3,15573,anterior commissure bed,,,12,15572,anterior commissure bed,9909,11,/15564/15565/15566/15567/15568/15569/15570/15571/15572/15573/,221153204,8390
130,FC-3,,F32F4F,12,False,734881840,17,462,3,16010,layer 3 of FCx,,,12,16007,layer 3 of FCx,10362,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16002/16004/16007/16010/,911989733,8390
131,PTg,,D654E6,9,False,734881840,17,1542,3,17009,posterior tegmental nucleus,,,12,17004,posterior tegmental nucleus,11442,11,/15564/15565/16808/16809/16915/16967/16994/16996/17004/17009/,458226674,8390
132,EADg,,EA9E4E,12,False,734881840,17,272,3,15827,"extended amygdala, diagonal part",,,12,15822,extended amygdala diagonal part,10172,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/15827/,1943800351,8390
133,CbHLip,,F284FF,8,False,734881840,17,1441,3,16923,rhombic lip of CbH,,,12,16922,rhombic lip of CbH,11341,11,/15564/15565/16808/16809/16915/16919/16920/16922/16923/,1078478614,8390
134,ME,,975C34,10,False,734881840,17,127,3,15689,median eminence,,,12,15687,median eminence,10027,11,/15564/15565/15566/15567/15568/15622/15666/15684/15686/15687/15689/,2156106857,8390
135,r9ECu,,96E2CE,9,False,734881840,17,2177,3,17484,r9 part of external cuneate nucleus,,,12,111220872,r9 part of external cuneate nucleus,12077,11,/15564/15565/16808/17352/17476/17478/17479/17481/111220872/17484/,3795266311,8390
136,PyTT,,FF5974,12,False,734881840,17,618,3,16162,pyramidal layer of taenia tecta,,,12,16161,pyramidal layer of taenia tecta,10518,11,/15564/15565/15566/15567/15738/15739/15750/15903/16114/16154/16156/16161/16162/,3001648074,8390
137,Dk,,E6CE20,9,False,734881840,17,1111,3,16629,nucleus of Darkschewitsch,,,12,16627,nucleus of Darkschewitsch,11011,11,/15564/15565/15566/16308/16509/16623/16624/16626/16627/16629/,1224474395,8390
138,r1LimCG,,F284FF,9,False,734881840,17,1488,3,16963,r1 liminal central gray,,,12,111220636,r1 liminal central gray,11388,11,/15564/15565/16808/16809/16915/16919/16959/16961/111220636/16963/,1168875649,8390
139,p2MT,,E0D058,9,False,734881840,17,973,3,16498,p2 portion of the medial terminal nucleus of the accessory optic tract,,,12,16497,p2 portion of the medial terminal nucleus of the accessory optic tract,10873,11,/15564/15565/15566/16308/16375/16486/16487/16489/16497/16498/,455311660,8390
140,RSC-3,,F32F4F,10,False,734881840,17,548,3,16096,layer 3 of RSC,,,12,16093,layer 3 of RSC,10448,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16093/16096/,3602721596,8390
141,p2VTA,,A69A41,9,False,734881840,17,983,3,16508,p2 portion of the ventral tegmental area,,,12,16507,p2 portion of the ventral tegmental area,10883,11,/15564/15565/15566/16308/16375/16486/16502/16504/16507/16508/,1659329875,8390
142,Sph,,D654E6,9,False,734881840,17,1532,3,16999,sphenoid nucleus,,,12,16997,sphenoid nucleus,11432,11,/15564/15565/16808/16809/16915/16967/16994/16996/16997/16999/,2634638590,8390
143,isLimRt,,F070FF,10,False,734881840,17,1382,3,16873,isthmic liminal reticular area,,,12,16871,isthmic liminal reticular area,11282,11,/15564/15565/16808/16809/16810/16813/16864/16865/16867/16871/16873/,922634565,8390
144,p2PBP,,E0D058,9,False,734881840,17,971,3,16496,p2 portion of the parabrachial pigmented nucleus,,,12,16492,p2 portion of the parabrachial pigmented nucleus,10871,11,/15564/15565/15566/16308/16375/16486/16487/16489/16492/16496/,106591217,8390
145,m2SNR,,0CBF0C,8,False,734881840,17,1299,3,16804,m2 part of substantia nigra reticulata,,,12,16800,m2 part of substantia nigra reticulata,11199,11,/15564/15565/16649/16751/16790/16791/16793/16800/16804/,1173763173,8390
146,SS,,5DB8FF,9,False,734881840,17,1865,3,17248,superior salivatory parasympathetic nucleus,,,12,111220766,superior salivatory parasympathetic nucleus,11765,11,/15564/15565/16808/17220/17221/17223/17242/17244/111220766/17248/,4276546965,8390
147,r4PnR,,8E59E6,9,False,734881840,17,1816,3,17216,r4 part of pontine raphe cell population,,,12,17212,r4 part of pontine raphe cell population,11716,11,/15564/15565/16808/17092/17156/17182/17207/17209/17212/17216/,2009956436,8390
148,ICDL-PAG,,4EC54E,10,False,734881840,17,1182,3,16696,dorsolateral IC periaqueductal gray,,,12,16695,dorsolateral IC periaqueductal gray,11082,11,/15564/15565/16649/16650/16651/16658/16668/16692/16694/16695/16696/,3055702469,8390
149,CAT,,5DB8FF,9,False,734881840,17,1868,3,17249,nucleus of the central acoustic tract,,,12,111220768,nucleus of the central acoustic tract,11768,11,/15564/15565/16808/17220/17221/17223/17242/17244/111220768/17249/,2611564960,8390
150,RPnRt,,3296E6,9,False,734881840,17,1904,3,17282,retropontine reticular area,,,12,17280,retropontine reticular area,11804,11,/15564/15565/16808/17220/17221/17250/17275/17277/17280/17282/,1811982542,8390
151,r10-11M,,83C3AC,9,False,734881840,17,2299,3,17578,r10 part of accessory motor nucleus,,,12,17577,r10 part of accessory motor nucleus,12199,11,/15564/15565/16808/17352/17538/17562/17571/17573/17577/17578/,705330629,8390
152,r6VPCRt,,7CC6FF,9,False,734881840,17,1955,3,17315,r6 part of ventral parvicellular reticular formation,,,12,111220798,r6 part of ventral parvicellular reticular formation,11855,11,/15564/15565/16808/17220/17290/17292/17311/17313/111220798/17315/,864025848,8390
153,r7-RP,,10C3A7,9,False,734881840,17,2077,3,17413,r7 raphe pallidus cell population,,,12,17412,r7 raphe pallidus cell population,11977,11,/15564/15565/16808/17352/17353/17380/17400/17402/17412/17413/,3566477755,8390
154,m1DPaC,,4EC54E,9,False,734881840,17,1153,3,16667,"dorsal paracommissural tectal nucleus, m1 part",,,12,16666,dorsal paracommissural tectal nucleus m1 part,11053,11,/15564/15565/16649/16650/16651/16658/16659/16661/16666/16667/,4117442417,8390
155,VLPO,,B46632,11,False,734881840,17,50,3,15612,ventrolateral preoptic nucleus,,,12,15610,ventrolateral preoptic nucleus,9950,11,/15564/15565/15566/15567/15568/15569/15576/15577/15599/15601/15610/15612/,1083005839,8390
156,AV10Sp,,EBE3D5,7,False,734881840,17,2429,3,17681,alar ventral part of Rexed's layer 10,,,12,17680,alar ventral part of Rexed's layer 10,12329,11,/15564/15565/17651/17653/17677/17679/17680/17681/,2225094334,8390
157,CA2,,FF5974,12,False,734881840,17,592,3,16136,Field CA2,,,12,16130,Field CA2,10492,11,/15564/15565/15566/15567/15738/15739/15750/15903/16114/16124/16126/16130/16136/,3178502974,8390
158,r6LimCG,,7CC6FF,9,False,734881840,17,1953,3,17314,r6 liminal central gray,,,12,111220796,r6 liminal central gray,11853,11,/15564/15565/16808/17220/17290/17292/17311/17313/111220796/17314/,544382657,8390
159,r6-5Tr,,7CC6FF,9,False,734881840,17,1945,3,17308,r6 part of trigeminal transition zone,,,12,111220792,r6 part of trigeminal transition zone,11845,11,/15564/15565/16808/17220/17290/17292/17304/17306/111220792/17308/,3379483235,8390
160,ER-1,,F32F4F,12,False,734881840,17,560,3,16108,layer 1 of ERCx,,,12,16107,layer 1 of ERCx,10460,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16102/16104/16107/16108/,1101003448,8390
161,p1MT,,E6CE20,9,False,734881840,17,1120,3,16637,p1 part of the medial terminal nucleus of the accessory optic tract,,,12,16636,p1 part of the medial terminal nucleus of the accessory optic tract,11020,11,/15564/15565/15566/16308/16509/16623/16624/16626/16636/16637/,290774613,8390
162,V,,FFF189,11,False,734881840,17,896,3,16423,ventral nuclei,,,12,16409,ventral nuclei,10796,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16423/,3917027094,8390
163,EPD,,E4866F,10,False,734881840,17,697,3,16232,dorsal entopeduncular nucleus,,,12,16231,dorsal entopeduncular nucleus,10597,11,/15564/15565/15566/15567/15738/16211/16212/16213/16215/16231/16232/,2554704527,8390
164,CC-6,,F32F4F,12,False,734881840,17,535,3,16083,layer 6 of CCx,,,12,16077,layer 6 of CCx,10435,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16072/16074/16077/16083/,2020611946,8390
165,r3LimCG,,A35DFF,9,False,734881840,17,1691,3,17122,r3 liminal central gray,,,12,111220700,r3 liminal central gray,11591,11,/15564/15565/16808/17092/17093/17095/17113/17115/111220700/17122/,1811638529,8390
166,LSpin,,EBE3D5,7,False,734881840,17,2438,3,17690,lateral spinal nucleus,,,12,17689,lateral spinal nucleus,12338,11,/15564/15565/17651/17653/17677/17679/17689/17690/,358797028,8390
167,MPB,,F070FF,10,False,734881840,17,1359,3,16850,medial parabrachial nucleus,,,12,16849,medial parabrachial nucleus,11259,11,/15564/15565/16808/16809/16810/16813/16843/16844/16846/16849/16850/,3822996556,8390
168,r10Sol,,A6E0CB,9,False,734881840,17,2263,3,17552,r10 part of solitary complex,,,12,111220900,r10 part of solitary complex,12163,11,/15564/15565/16808/17352/17538/17540/17547/17549/111220900/17552/,2345302973,8390
169,Pa4,,D332E6,10,False,734881840,17,1417,3,16905,paratrochlear nucleus,,,12,16902,paratrochlear nucleus,11317,11,/15564/15565/16808/16809/16810/16876/16877/16897/16899/16902/16905/,893927600,8390
170,r1BMCG,,D654E6,9,False,734881840,17,1536,3,17003,r1 basomedial central gray,,,12,16997,r1 basomedial central gray,11436,11,/15564/15565/16808/16809/16915/16967/16994/16996/16997/17003/,3348331971,8390
171,r10-IO,,83C3AC,9,False,734881840,17,2315,3,17594,r10 part of the inferior olive,,,12,17592,r10 part of the inferior olive,12215,11,/15564/15565/16808/17352/17538/17562/17581/17583/17592/17594/,4240925595,8390
172,r10BMRt,,83C3AC,9,False,734881840,17,2310,3,17589,r10 part of basomedial reticular formation,,,12,17587,r10 part of basomedial reticular formation,12210,11,/15564/15565/16808/17352/17538/17562/17581/17583/17587/17589/,2242476277,8390
173,CeC,,EAB442,12,False,734881840,17,320,3,15875,"central amygdalar nucleus, capsular part",,,12,15873,central amygdalar nucleus capsular part,10220,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15873/15875/,2667419169,8390
174,r9Cu,,96E2CE,9,False,734881840,17,2189,3,17492,r9 part of nucleus cuneatus,,,12,111220878,r9 part of nucleus cuneatus,12089,11,/15564/15565/16808/17352/17476/17478/17485/17487/111220878/17492/,2979885783,8390
175,isMes5,,F070FF,10,False,734881840,17,1379,3,16870,isthmic part of mesencephalic trigeminal nucleus,,,12,16868,isthmic part of mesencephalic trigeminal nucleus,11279,11,/15564/15565/16808/16809/16810/16813/16864/16865/16867/16868/16870/,4057267392,8390
176,m2LimRt,,61E361,10,False,734881840,17,1283,3,16788,liminal reticular formation of m2,,,12,16786,liminal reticular formation of m2,11183,11,/15564/15565/16649/16751/16752/16754/16780/16781/16783/16786/16788/,275180944,8390
177,r5LimCG,,5DB8FF,9,False,734881840,17,1862,3,17245,r5 liminal central gray,,,12,111220764,r5 liminal central gray,11762,11,/15564/15565/16808/17220/17221/17223/17242/17244/111220764/17245/,420098945,8390
178,P-HVO,,C9674E,9,False,734881840,17,741,3,16276,"hypothalamic ventricular organ, peduncular part",,,12,16275,hypothalamic ventricular organ peduncular part,10641,11,/15564/15565/15566/15567/15738/16211/16247/16274/16275/16276/,2860111125,8390
179,PC-4,,F32F4F,12,False,734881840,17,477,3,16025,layer 4 of PCx,,,12,16021,layer 4 of PCx,10377,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16016/16018/16021/16025/,607456574,8390
180,OC-5,,F32F4F,12,False,734881840,17,492,3,16040,layer 5 of OCx,,,12,16035,layer 5 of OCx,10392,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16030/16032/16035/16040/,4293257709,8390
181,isDRV,,D332E6,10,False,734881840,17,1413,3,16901,ventral isthmic part of dorsal raphe nucleus,,,12,16900,ventral isthmic part of dorsal raphe nucleus,11313,11,/15564/15565/16808/16809/16810/16876/16877/16897/16899/16900/16901/,530583446,8390
182,NPS,,D654E6,9,False,734881840,17,1505,3,16974,neuropeptide-S nucleus,,,12,16971,neuropeptide-S nucleus,11405,11,/15564/15565/16808/16809/16915/16967/16968/16970/16971/16974/,2501036940,8390
183,LD,,FFF189,11,False,734881840,17,907,3,16434,laterodorsal nucleus,,,12,16433,laterodorsal nucleus,10807,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16433/16434/,3496588717,8390
184,SCnF,,61E361,10,False,734881840,17,1282,3,16787,subcuneiform nucleus,,,12,16786,subcuneiform nucleus,11182,11,/15564/15565/16649/16751/16752/16754/16780/16781/16783/16786/16787/,940162245,8390
185,InsC-1,,F32F4F,12,False,734881840,17,516,3,16064,layer 1 of InsCx,,,12,16063,layer 1 of InsCx,10416,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16058/16060/16063/16064/,787681911,8390
186,r9Li,,69C3AC,9,False,734881840,17,2213,3,17511,r9 part of linear nucleus,,,12,17508,r9 part of linear nucleus,12113,11,/15564/15565/16808/17352/17476/17500/17501/17503/17508/17511/,1601339100,8390
187,r11DPCRt,,BBE0CB,9,False,734881840,17,2341,3,17611,r11 part of dorsal parvicellular reticular formation,,,12,111220928,r11 part of dorsal parvicellular reticular formation,12241,11,/15564/15565/16808/17352/17596/17598/17603/17605/111220928/17611/,3426414946,8390
188,r9-RP,,69C3AC,9,False,734881840,17,2237,3,17535,r9 raphe pallidus cell population,,,12,17534,r9 raphe pallidus cell population,12137,11,/15564/15565/16808/17352/17476/17500/17523/17525/17534/17535/,2127495888,8390
189,isLim-PAG,,F070FF,10,False,734881840,17,1378,3,16869,isthmic liminal part of the periaqueductal gray,,,12,16868,isthmic liminal part of the periaqueductal gray,11278,11,/15564/15565/16808/16809/16810/16813/16864/16865/16867/16868/16869/,420803960,8390
190,p1SNR,,E6CE20,9,False,734881840,17,1122,3,16639,p1 part of the substantia nigra reticulata,,,12,16636,p1 part of the substantia nigra reticulata,11022,11,/15564/15565/15566/16308/16509/16623/16624/16626/16636/16639/,3835076760,8390
191,r11-RP,,9AC3AC,9,False,734881840,17,2389,3,17649,r11 part of nucleus raphe pallidus,,,12,17648,r11 part of nucleus raphe pallidus,12289,11,/15564/15565/16808/17352/17596/17620/17638/17640/17648/17649/,3683769969,8390
192,CbVWM,,F070FF,9,False,734881840,17,1324,3,16820,white matter of cerebellar vermis,,,12,16819,white matter of cerebellar vermis,11224,11,/15564/15565/16808/16809/16810/16813/16814/16818/16819/16820/,573320474,8390
193,Pa6,,3296E6,9,False,734881840,17,1903,3,17281,para-abducens nucleus,,,12,17280,para-abducens nucleus,11803,11,/15564/15565/16808/17220/17221/17250/17275/17277/17280/17281/,789216351,8390
194,r8IS,,47C3AC,9,False,734881840,17,2137,3,17454,r8 part of nucleus intercalatus Staderini,,,12,17452,r8 part of nucleus intercalatus Staderini,12037,11,/15564/15565/16808/17352/17416/17437/17449/17451/17452/17454/,3611105083,8390
195,BI10Sp,,D4CCC0,7,False,734881840,17,2464,3,17714,basal intermediate part of Rexed's layer 10,,,12,17713,basal intermediate part of Rexed's layer 10,12364,11,/15564/15565/17651/17692/17710/17712/17713/17714/,4179911628,8390
196,TC-5,,F32F4F,12,False,734881840,17,506,3,16054,layer 5 of TCx,,,12,16049,layer 5 of TCx,10406,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16044/16046/16049/16054/,4019627388,8390
197,BEC,,DE5548,12,False,734881840,17,380,3,15933,bed nucleus of the external capsule,,,12,15932,bed nucleus of the external capsule,10280,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15928/15930/15932/15933/,1922160468,8390
198,ASt,,EAB442,12,False,734881840,17,317,3,15872,amygdalo-striatal transition,,,12,15871,amygdalo-striatal transition,10217,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15871/15872/,3206197984,8390
199,r10IS,,83C3AC,9,False,734881840,17,2296,3,17575,r10 part of nucleus intercalatus Staderini,,,12,17574,r10 part of nucleus intercalatus Staderini,12196,11,/15564/15565/16808/17352/17538/17562/17571/17573/17574/17575/,2496757377,8390
